-7.931375045685580549e-02,-3.329962992903454655e-01,0.000000000000000000e+00,-2.299495073054824701e-05,6.623449272662638131e-03,-7.405639315206229145e-02,6.765007922052954648e-01,1.305098249954553535e-01
-7.410571436629119491e-02,-3.001174190560930155e-01,0.000000000000000000e+00,-2.299495073054824701e-05,9.455673518426441909e-03,-6.015001962066286734e-02,4.285875866974251935e-01,2.381790950581604283e-01
-3.591329354060525392e-02,-2.895766145467889019e-01,0.000000000000000000e+00,-2.299495073054824701e-05,2.403206916833367651e-02,-5.640158242967237279e-02,4.179041888339745658e-01,2.381686001267906139e-01
-1.614646697029386777e-02,-2.788116138261502175e-01,0.000000000000000000e+00,-2.299495073054824701e-05,3.049994624301140267e-02,-5.321815495020365550e-02,4.112878520691335416e-01,2.384563652884649221e-01
-9.512558459842704664e-03,-2.696945020397321091e-01,0.000000000000000000e+00,-2.299495073054824701e-05,3.205415592070228609e-02,-5.099371533902909148e-02,4.082601358513428536e-01,2.371989788053585069e-01
-5.346347833787633112e-03,-2.609954425472337802e-01,0.000000000000000000e+00,-2.299495073054824701e-05,3.279952083638189297e-02,-4.868552924534343823e-02,4.090906705928617493e-01,2.343481619343980304e-01
1.797977344024607603e-04,-2.519781988908172954e-01,0.000000000000000000e+00,-2.299495073054824701e-05,3.377287881746884185e-02,-4.585406367279442480e-02,4.089375171199943204e-01,2.323814972032163251e-01
6.172887993852790162e-03,-2.427274512942353690e-01,0.000000000000000000e+00,-2.299495073054824701e-05,3.450354465423238065e-02,-4.272743126272705166e-02,4.062963047621644952e-01,2.319680438166333014e-01
2.660747271280509141e-01,1.868136380704713828e-01,0.000000000000000000e+00,1.213413597190499960e-01,1.517155864502033324e-01,-3.557108527221050642e-02,4.491330724806228414e-01,-2.842173151027220790e-01
2.559262855630638489e-01,1.794154492715672733e-01,0.000000000000000000e+00,1.213413597190499960e-01,1.459351952051826939e-01,-3.959062553783315730e-02,3.777287250753408876e-01,-3.756250273008336915e-01
2.420988571466373140e-01,1.542948129009225622e-01,0.000000000000000000e+00,1.213413597190499960e-01,1.404723646072265075e-01,-4.938021593952796051e-02,3.682150948075130215e-01,-3.832983732786682252e-01
2.268011576692939846e-01,1.395215239237457827e-01,0.000000000000000000e+00,1.213413597190499960e-01,1.355760732263455448e-01,-5.379450031932002385e-02,3.706946851104205853e-01,-3.809008393703030015e-01
2.108349079055746311e-01,1.259940368462831861e-01,0.000000000000000000e+00,1.213413597190499960e-01,1.320278066710990073e-01,-5.637147572833196840e-02,3.785603854436519478e-01,-3.730844858377721507e-01
1.979722191808965526e-01,1.125805861870399494e-01,0.000000000000000000e+00,1.213413597190499960e-01,1.300260082507508352e-01,-5.908418109832228732e-02,3.991169699381134639e-01,-3.510066143358397950e-01
1.874236402247740074e-01,9.874734425081369005e-02,0.000000000000000000e+00,1.213413597190499960e-01,1.289966549094767878e-01,-6.212545946116589113e-02,4.170669716261973803e-01,-3.294770707935713583e-01
1.754855797055272226e-01,8.423189125262725563e-02,0.000000000000000000e+00,1.213413597190499960e-01,1.278337625601025096e-01,-6.529321480576787129e-02,4.331840316279146341e-01,-3.079798593134880913e-01
2.246425527855588078e-01,-3.647257407025996101e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.223374333284470483e-01,-1.183328364732302157e-01,3.588023071047892754e-01,2.318639545435103866e-01
2.326038008591318762e-01,-3.413506834555586900e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.247922185315798516e-01,-1.095001323787850450e-01,3.567773173136256082e-01,2.798948177695174677e-01
2.381871473515614068e-01,-3.282899874415944885e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.262823255389460608e-01,-1.048046877992289405e-01,3.521620490043138041e-01,2.764834610221041378e-01
2.432058328537286540e-01,-3.203325890308351132e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.278478327250296753e-01,-1.027057104436439328e-01,3.475521078546520704e-01,2.756091814188186273e-01
2.485148184856139364e-01,-3.145385184309956172e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.296447763488849436e-01,-1.014282971398297178e-01,3.476368490914608089e-01,2.736222086542131060e-01
2.554036443281942348e-01,-3.084296054936929710e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.321357166088992563e-01,-9.961600093632791419e-02,3.478081779584897282e-01,2.720913237134497953e-01
2.637644341420518068e-01,-3.007033270354602106e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.348801556547200353e-01,-9.686123529780958641e-02,3.467039322840386739e-01,2.709946823164151031e-01
2.721572068682206469e-01,-2.921812553287481684e-01,0.000000000000000000e+00,1.317376286486444115e-01,2.368749451339718926e-01,-9.371738211626258475e-02,3.435621525475347493e-01,2.704271300418843449e-01
5.321066203841271491e-01,1.481571672010258411e-01,0.000000000000000000e+00,2.312002969755853621e-01,3.914815089865611997e-01,-7.652029718398573044e-02,4.655480182771246644e-01,-2.564469568515300169e-01
4.911040394075311677e-01,1.369422626047131775e-01,0.000000000000000000e+00,2.312002969755853621e-01,3.734766769237021222e-01,-8.190390575875172718e-02,4.119523921585356296e-01,-3.358500046123711891e-01
4.726545314356208616e-01,1.173565736075302818e-01,0.000000000000000000e+00,2.312002969755853621e-01,3.662673606986828201e-01,-8.938963775612113194e-02,4.094861207226033195e-01,-3.388526463503286901e-01
4.554360626043454374e-01,1.025731295754406247e-01,0.000000000000000000e+00,2.312002969755853621e-01,3.602303487577809271e-01,-9.445167688371988723e-02,4.101738412848773274e-01,-3.380198499031675796e-01
4.413693527665660810e-01,9.097084789031661956e-02,0.000000000000000000e+00,2.312002969755853621e-01,3.559172699984106125e-01,-9.837646405533141680e-02,4.105140102110647060e-01,-3.376066445188769527e-01
4.250368585116712228e-01,7.428559064297542147e-02,0.000000000000000000e+00,2.312002969755853621e-01,3.529990892075143272e-01,-1.021622191128283841e-01,4.081572913392440549e-01,-3.416130550453299053e-01
4.080410349489697608e-01,5.593678549153612012e-02,0.000000000000000000e+00,2.312002969755853621e-01,3.507732606977021494e-01,-1.061365192005729874e-01,4.260625890880095357e-01,-3.177588223476636164e-01
3.945571672834413679e-01,3.808714141782330170e-02,0.000000000000000000e+00,2.312002969755853621e-01,3.496708763673351816e-01,-1.098411992421725741e-01,4.468894773087415118e-01,-2.877321568247390160e-01
4.371282429424140359e-01,-4.011888569344213007e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.406061848942398051e-01,-1.556375532941013107e-01,3.313916769893296976e-01,2.695914416720864848e-01
4.499964188652136876e-01,-3.802807193406442243e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.454956984370188056e-01,-1.482572063907895976e-01,3.091629755419469938e-01,3.041299066067902901e-01
4.528583959054154340e-01,-3.705926702099790471e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.459662938381169228e-01,-1.451541237184894029e-01,3.068472221169028513e-01,3.011529289120342678e-01
4.566621287487688252e-01,-3.637371583189080160e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.468647934506586039e-01,-1.433827272399932073e-01,3.054665963892178038e-01,2.999688128964277944e-01
4.624680185039553582e-01,-3.577723147611230892e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.488349421490146485e-01,-1.419211814682807826e-01,3.051010692729327900e-01,2.990206123016581063e-01
4.694425602215603899e-01,-3.509136530365173368e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.515023803977966654e-01,-1.397490831018803337e-01,3.061480971445632582e-01,2.979485385525612595e-01
4.759014072869907075e-01,-3.417341879540547467e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.541124743737072755e-01,-1.365809259887446336e-01,3.074234054143661354e-01,2.966324978979180682e-01
4.820679074321638780e-01,-3.317706140490331301e-01,0.000000000000000000e+00,2.303855605566200726e-01,4.560876578135334425e-01,-1.331821123066975754e-01,3.101343565234014332e-01,2.937969875721403445e-01
7.243314691897562163e-01,1.147536186868356040e-01,0.000000000000000000e+00,3.273742020921180940e-01,6.007686913881891133e-01,-1.141254572640369447e-01,4.903722182442528110e-01,-2.050245999253205442e-01
6.791820498102970616e-01,9.599936687963818438e-02,0.000000000000000000e+00,3.273742020921180940e-01,5.810243552227629671e-01,-1.191924267948836769e-01,4.439522178202439662e-01,-3.313690728527783347e-01
6.596536925218288161e-01,7.700312998088065797e-02,0.000000000000000000e+00,3.273742020921180940e-01,5.732634023427846115e-01,-1.264113538967601147e-01,4.401046901352910767e-01,-2.980064776565660711e-01
6.428197401905301200e-01,5.968382672201191785e-02,0.000000000000000000e+00,3.273742020921180940e-01,5.672299406172679470e-01,-1.325269101627483959e-01,4.408830245456842878e-01,-2.968837087681784892e-01
6.238437047135400038e-01,3.883427124406494541e-02,0.000000000000000000e+00,3.273742020921180940e-01,5.624913669100624070e-01,-1.374190321546429616e-01,4.409649843196444818e-01,-2.967851986387960994e-01
6.062477317387512388e-01,1.831762564381957462e-02,0.000000000000000000e+00,3.273742020921180940e-01,5.589537333890349791e-01,-1.419499649519563034e-01,4.594851175800380716e-01,-2.671580538233637725e-01
5.912862619812858656e-01,-2.326477925183567750e-03,0.000000000000000000e+00,3.273742020921180940e-01,5.566807874541305212e-01,-1.464427468733153215e-01,4.767133553800276813e-01,-2.350412214994632154e-01
5.736771121018873210e-01,-2.113547501727547351e-02,0.000000000000000000e+00,3.273742020921180940e-01,5.554245782886899629e-01,-1.504364141959659562e-01,4.914841940128293341e-01,-2.023444737006563632e-01
5.974947053237538164e-01,-4.345337941200166920e-01,0.000000000000000000e+00,3.496874580160450052e-01,6.507225184992179168e-01,-1.896205298376279491e-01,3.043507689966242769e-01,2.997842531098368068e-01
6.061509360373316113e-01,-4.112117043347911505e-01,0.000000000000000000e+00,3.496874580160450052e-01,6.540130101804551011e-01,-1.814437758358879438e-01,6.731794543096637495e-01,3.808702666226642108e-01
6.426135306828509863e-01,-4.054925915883939580e-01,0.000000000000000000e+00,3.496874580160450052e-01,6.684815275581861282e-01,-1.788285853386336333e-01,6.742414996065138055e-01,3.757093449848791789e-01
6.783237080349183712e-01,-4.032861635674319101e-01,0.000000000000000000e+00,3.496874580160450052e-01,6.824150751752486865e-01,-1.774279853007511842e-01,6.844352111894016488e-01,3.890247072655470539e-01
7.120940211201483017e-01,-3.993434798984804579e-01,0.000000000000000000e+00,3.496874580160450052e-01,6.938855184077850069e-01,-1.767510095917045609e-01,7.023346001775343517e-01,4.061988022053274472e-01
7.402254004098931528e-01,-3.958486998423029757e-01,0.000000000000000000e+00,3.496874580160450052e-01,7.025313762259662864e-01,-1.758757706000908527e-01,7.071392646591945219e-01,4.030491310192619858e-01
7.577775474621005758e-01,-3.921815280361006795e-01,0.000000000000000000e+00,3.496874580160450052e-01,7.074295591723578358e-01,-1.741483025738381762e-01,7.093029883278293424e-01,3.992182876964718852e-01
7.674185503113122309e-01,-3.869258551038204930e-01,0.000000000000000000e+00,3.496874580160450052e-01,7.096372411646932887e-01,-1.715458009438293741e-01,7.090405040373077838e-01,3.997015123623159361e-01
1.265723712418336699e+00,4.914128795230189584e-02,0.000000000000000000e+00,3.820430074414444821e-01,1.009588806177908138e+00,-1.399386744070238997e-01,7.934131057769265860e-01,-4.786656918935124072e-02
1.192359367861464126e+00,5.990151940196045133e-02,0.000000000000000000e+00,3.820430074414444821e-01,9.773440003487352534e-01,-1.378640312664590195e-01,8.738385532640163822e-01,-6.720577437883970551e-03
1.184042773095024481e+00,9.619746369609487313e-02,0.000000000000000000e+00,3.820430074414444821e-01,9.658704199639239762e-01,-1.310906372287575783e-01,8.627229546000927396e-01,-1.641927970114527569e-02
1.163320623999631209e+00,8.424791594213212886e-02,0.000000000000000000e+00,3.820430074414444821e-01,9.596079611867839310e-01,-1.351488988651439738e-01,7.631672774858299091e-01,-1.102828444584112999e-01
1.133917522356220342e+00,7.532860722526438235e-02,0.000000000000000000e+00,3.820430074414444821e-01,9.507223417638231977e-01,-1.381154390900109219e-01,7.737392465395260821e-01,-1.047209259447139107e-01
1.155275992583901123e+00,7.268911743783461332e-02,0.000000000000000000e+00,3.820430074414444821e-01,9.449747206072390826e-01,-1.412580372638483905e-01,7.763160163039911632e-01,-1.097749210401700731e-01
1.141015210515106126e+00,5.761355712840953575e-02,0.000000000000000000e+00,3.820430074414444821e-01,9.413452095224509319e-01,-1.449955520828668520e-01,5.460763581836232117e-01,-1.515336153804557884e-01
