-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
-6.855197907247621153e-03,-2.552265450871177843e-01,0.000000000000000000e+00,-1.020260355274693609e-03,3.485044940890730247e-02,-4.108607241399761523e-02,1.551603771338277427e-01,-3.618854866749314225e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.160257898369759011e-01,1.160947693458231622e-01,0.000000000000000000e+00,9.792258378801754759e-02,1.281091851399785986e-01,-6.729343193093326181e-02,3.366078469863613143e-01,2.196596290687670150e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
2.240728611067888398e-01,-3.005086188299896932e-01,0.000000000000000000e+00,1.252240715396402138e-01,2.373853395612715300e-01,-9.207765395114003715e-02,2.771198690776065510e-01,-3.323807519867875704e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.525910047745276832e-01,7.820562514607765081e-02,0.000000000000000000e+00,1.991510141799612832e-01,3.508395700416167551e-01,-1.117946852969745053e-01,3.519879331571604264e-01,2.451893681782228718e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
4.381990723235307250e-01,-3.437685704929401842e-01,0.000000000000000000e+00,2.244413320686087232e-01,4.569616561468832772e-01,-1.315819243326776522e-01,2.475856615062945187e-01,-3.352153563334233644e-01
6.334409481652618634e-01,2.735877165541931652e-02,0.000000000000000000e+00,2.959779735120986466e-01,5.563030376588760095e-01,-1.523928699290206523e-01,3.182241598222485535e-01,2.402463170916565582e-01
6.334409481652618634e-01,2.735877165541931652e-02,0.000000000000000000e+00,2.959779735120986466e-01,5.563030376588760095e-01,-1.523928699290206523e-01,3.182241598222485535e-01,2.402463170916565582e-01
6.334409481652618634e-01,2.735877165541931652e-02,0.000000000000000000e+00,2.959779735120986466e-01,5.563030376588760095e-01,-1.523928699290206523e-01,3.182241598222485535e-01,2.402463170916565582e-01
6.334409481652618634e-01,2.735877165541931652e-02,0.000000000000000000e+00,2.959779735120986466e-01,5.563030376588760095e-01,-1.523928699290206523e-01,3.182241598222485535e-01,2.402463170916565582e-01
